.id,headline,description,source,date
53,HTC EVO 4G Drops to $99 on Amazon,"The HTC EVO 4G, which still resides at $199.99 from Sprint, is now available for a bargain $99.99 when purchased through Amazon. Available ...",Phandroid.com,"Jan 17, 2011"
53,"Report: HP Palm Tablet Pictures Leaked, May Ship This March","... on the back of the all-black tablet is slick-looking, differentiated from the rubberized backing you might find on, say, the new Galaxy Tab 4G.",Wired (blog),"Jan 19, 2011"
54,The Worst Cell Phone on Earth,"If you've gone shopping for a cell phone lately, you've probably encountered a salesman who couldn't contain his excitement about “4G.” That's ...",Slate Magazine,"Feb 3, 2011"
54,First AT&T 4G Smartphone to Drop Feb. 13,"AT&T announced its HTC Inspire 4G on Tuesday, the first smartphone able to access the company's HSPA+ 4G network. The phone will be ...",Wired (blog),"Feb 1, 2011"
54,"Drive-by-wireless: why the future of cars is P2P mesh, 4G cellular ...","You may not think that things like 4G or multicore processors have anything to do with cars, but you'd be wrong. They have everything to do ...",Ars Technica,"Feb 2, 2011"
54,Alcatel-Lucent lightRadio promises tiny 2G/3G/4G cell base-stations,"Cellular base-stations generally aren't all that interesting or visually endearing, but at least Alcatel-Lucent's new lightRadio technology ...",SlashGear,"Feb 7, 2011"
54,"The Future of Cars: P2P Mesh, 4G and the Cloud","You may not think things like 4G or multicore processors have anything to do with cars, but you'd be wrong. They have everything to do with ...",Wired (blog),"Feb 4, 2011"
54,Pantech 4G LTE Modem From Verizon Now Compatible With Mac ...,"As noted by Macworld, Verizon has released a new version of its VZAccess Manager software, offering Mac OS X support for the carrier's ...",Mac Rumors,"Feb 1, 2011"
54,HTC Inspire 4G To Start Inspiring February 13th On AT&T For $99,"The first of AT&T's entourage of Androids for 2011 has had its release date and pricing set in stone. The Inspire 4G, essentially an AT&T version ...",Android Police,"Feb 1, 2011"
54,Motorola and AT&T completely botched Atrix 4G Laptop pricing,The Motorola Atrix 4G was one of our favorite devices at CES this year (pics and hands-on impressions here). The Android phone itself is sleek ...,Digitaltrends.com,"Feb 3, 2011"
54,ZyXEL MWR211 Mobile Router Review,"Speed was obviously dependent on the 3G or 4G network we hooked up, though we noticed no difference in performance whether we were ...",SlashGear,"Jan 28, 2011"
54,Which 4G Android Phone is Best? [4G Wars],"With AT&T and Verizon all set to unleash their first 4G handsets with two HTC devices (the Inspire 4G and Thunderbolt, respectively), the four ...",Phandroid.com,"Feb 4, 2011"
55,4G network 'will create GPS dead zones across the US',"If a plan to install a network of base stations for the new 4G mobile wireless protocol goes ahead, it may mean you can have one but not the ...",New Scientist,"Feb 22, 2011"
55,"Call it “3G” or “4G,” America's wireless networks are still slow","Trying to understand 4G can give you a bit of a headache. Some surveys show that most Americans have no idea what the term “4G” means, ...",Ars Technica,"Feb 14, 2011"
55,"Outlook for 3G, 4G and femtocells",Presenters at a Portable Computer and Communications Association (PCCA) workshop on femtocells in San Diego last week splashed a little ...,Network World,"Feb 10, 2011"
55,Motorola Atrix 4G: AT&T's Best Android Phone Yet [REVIEW],"The Motorola Atrix 4G is leading the charge, and it will easily be the best Android option for AT&T subscribers when it's released next week.",The Business Insider,"Feb 17, 2011"
55,AT&T Updates Coverage Maps To Show 4G HSPA+ Coverage,AT&T is now offering information about their 4G HSPA+ coverage in the U.S. The cities and areas that have completed the backhaul upgrades to support this are ...,Cult of Mac,"Feb 20, 2011"
55,Motorola Atrix 4G review,"It's finally here -- our Atrix 4G review! We know you've waited and wondered, and we've finally had enough time with the phone, laptop dock, ...",Engadget,"Feb 14, 2011"
55,Review: HTC Inspire,"Like HTC's EVO 4G and HD2 before it, the Inspire is a hefty, slate-style smartphone. Below the huge 4.3-inch 480 x 800 WVGA touchscreen lies ...",Wired News,"Feb 17, 2011"
55,MetroPCS to allow VoIP over LTE,"""Restrictions on VoIP services initially were carried over to 4G LTE services because the first handset--the Samsung Craft--also was ...",FierceWireless,"Feb 15, 2011"
55,Review of the Samsung Galaxy S 4G (T-Mobile),"The Galaxy S 4G retains everything I loved about the Samsung Vibrant, but with an upgrades to ""4G"", a front-facing video camera, and a ...",Techlicious (blog),"Feb 21, 2011"
55,Even Better Than the Real Thing,"'It's the real world—only better."" This is how Jay Wright, business-development director at technology company Qualcomm Inc., describes the ...",Wall Street Journal,"Feb 14, 2011"
56,What Does 4G Mean for Tablets?,"The Motorola Xoom shipped without 4G, though it will come in the form of a free upgrade, possibly around May. The iPad 2 is coming to Verizon ...",Tablet PC Review,"Mar 8, 2011"
56,Giveaway: Clearwire Rover Puck 4G Mobile Hotspot – $150 Value,"Last month, Skatter Tech reviewed Clearwire's 4G Rover Puck and today we are giving away to one of our lucky readers. For those not familiar, ...",Skatter Tech,"Mar 4, 2011"
56,"T-Mobile 4G mobile hotspot, Sprint Overdrive Pro leak out","Last week we learned that T-Mobile employees would soon begin training with a new 4G mobile hotspot device put together by ZTE, and today ...",PhoneDog (blog),"Mar 7, 2011"
56,"Latest Thunderbolt ""Release Date"" Shot Down","This news makes sense, as, despite the anticipation for the first 4G phone on Verizon's LTE network, the iPad 2 launch would likely take priority ...",Android Police,"Mar 7, 2011"
56,Teardown: What's Inside The Motorola Xoom,"This makes sense, as Motorola is going to be taking a lot of these apart to swap in 4G chipsets in the summer. In fact, a lot of the design seems ...",Wired News,"Feb 25, 2011"
56,Review: Motorola Atrix,So how about something totally different – a phone that doubles as the guts for a full-sized laptop? The Motorola Atrix is a 4G Android phone for ...,Wired News,"Mar 7, 2011"
56,"Apple Digital AV Adapter will work with iPad, iPad 2, iPhone 4, and ...","The adapter supports up to 1080p and will work with the iPhone 4, iPad, iPad 2, and 4G iPod touch. With the thing plugged in you can use it to ...",SlashGear,"Mar 3, 2011"
56,Exclusive : Inside AT&T's top-secret Network Operations Center (NOC),"... its nation-wide mobile broadband network including offering 20 new 4G devices in 2011, the launch of the AT&T Foundry innovation centers, ...",The Next Web,"Feb 24, 2011"
56,Apple's iPad Still Has No Competition,"RIM announced its PlayBook last September; they announced the PlayBook 4G in January; and they announced the PlayBook 4G LTE, HSPA+ ...",TechCrunch,"Feb 26, 2011"
56,Samsung Galaxy S 4G Gets Taken Apart,"Yesterday we saw the Motorola Axtrix 4G get taken apart by the guys from iFixit, today it is the turn of the new Samsung Galaxy S 4G, which the ...",Geeky gadgets,"Feb 24, 2011"
57,Verizon's 4G Network Leaves Other Carriers in the Dust,RootMetrics performed an extensive study to determine how each network's 4G speeds are holding up to their claims. The testing was ...,Wired News,"Mar 20, 2011"
57,Sprint Nexus S 4G available this spring for $199 on contract,"Behold, the Sprint Nexus S 4G! It's a Nexus S, erm, with 4G! True to the rumors, Sprint's finally gotten itself a Google developer phone. It's the ...",Android Central,"Mar 21, 2011"
57,"T-Mobile Sidekick 4G from Samsung announced, coming 'later this ...","New Sidekick 4G is a Lightning-Fast and Stylish Communication Hub, Delivering Evolved Messaging and Entertainment at 4G Speeds",Engadget,"Mar 14, 2011"
57,Android-Powered Sidekick 4G Coming to T-Mobile This Spring,"The T-Mobile Sidekick 4G, perhaps one of the last Sidekick phones to hit the market under the T-Mobile name, will hit stores this spring.",Mashable,"Mar 22, 2011"
57,"AT&T, Sprint 3D smartphones may sell well","On Tuesday at CTIA, Sprint also announced a glasses-free 3D smartphone, the HTC Evo 3D, which runs on its 4G WiMax network.",Computerworld,"Mar 22, 2011"
57,"HTC Thunderbolt: Battery Life is Disappointing, Less than 4 Hours","The HTC Thunderbolt's 4G LTE connection is blazing fast, but all that speed comes at a price. After using the HTC Thunderbolt for a day, I'm ...",Gotta Be Mobile,"Mar 18, 2011"
57,Here Are The 3D Smartphones You'll Be Using In 6 Months,"There's no price set yet for the Thrill 4G, but we do have some specs. It's essentially the same phone as Vodafone's LG's Optimus 3D, but will ...",The Business Insider,"Mar 22, 2011"
57,"Sidekick Gets New Start With Android, 4G, Hotspotting","The Sidekick 4G will be the first Sidekick to include a touchscreen, in this case a 3.5-inch display, but other than that, the looks stay true to the ...",Wired (blog),"Mar 17, 2011"
57,Sprint's Dan Hesse differentiates between unlimited and 'unlimited ...,"... text and Web, including email, social networking, GPS navigation, TV and radio while on the Sprint 3G and 4G networks for $99.99 per month ...",Engadget,"Mar 12, 2011"
57,T-Mobile Rumored to Release 4G Tablet on April 20,"We're looking forward to this one, as it's T-Mobile's first 4G tablet. The G-Slate includes a 10-inch screen, stereoscopic 3D, and Google's ...",Hot Hardware,"Mar 18, 2011"
58,Need Proof That Not All 4G Is the Same? Here It Is.,"Ever since Sprint (s s) launched its Evo with WiMAX last year, calling it the nation's first 4G phone, competing operators have scrambled to use ...",GigaOm,"Mar 25, 2011"
58,4G: What does this really mean?,"Texas resident, Keith Geissler, contacted the Better Business Bureau when he found that his ATRIX 4G was only pushing around 300kbps up ...",SlashGear,"Mar 30, 2011"
58,How T-Mobile will help AT&T expand 4G service across most of the ...,"While AT&T won't say when Spokane and North Idaho will have its own version of 4G broadband services, the company is presenting a visual ...",The Spokesman Review (blog),"Mar 25, 2011"
58,"LG Revolution impressions: it's fast, but 4G LTE has drawbacks","Verizon's claim of 10 launch devices for its 4G LTE network has been slow to materialize, but the handsets are on their way. The HTC ...",Digitaltrends.com,"Mar 24, 2011"
58,"Hands-on with the HTC Flyer (Sprint EVO View 4G), a surprisingly ...","A black version with 4G WiMax built in will be released on Sprint and called the HTC EVO View 4G, and a Wi-Fi-only white edition will be sold ...",Digitaltrends.com,"Mar 24, 2011"
58,Verizon LTE Worth a Look as Possible DSL Replacement,"Deutsche Bank's 4G comparison, reported in a research note today, arrives at some of the same conclusions that Kevin reported on from a ...",GigaOm,"Apr 4, 2011"
58,ThunderBolt battery could pose problems for users,Independent speed tests for the HTC ThunderBolt smartphone on the Verizon Wireless LTE 4G network show it runs many times faster than on ...,Computerworld,"Mar 30, 2011"
58,Android Battery Basics: How to Make Your Google Phone Last Longer,"Extend your Android device's battery life and do more on the go with these quick and easy tips, from CIO.com's mobile expert Al Sacco.",CIO (blog),"Mar 31, 2011"
58,3D smartphone showdown: LG Optimus 3D vs. HTC EVO 3D,"However, where it lacks in storage, the EVO 3D makes up for in 4G WiMax support on Sprint. Despite the word “4G” in carrier name (“AT&T ...",Digitaltrends.com,"Mar 28, 2011"
58,Femtocell market gaining traction,"Infonetics' quarterly 2G/3G/4G Femtocell Equipment report provides worldwide and regional market size, vendor market share, forecasts, and ...",Telecom Reseller (press release),"Mar 30, 2011"
59,"Verizon Wireless 4G LTE MiFi available now, in stores April 21st","While we've been testing out Samsung's 4G LTE mobile hotspot for a couple weeks, there's just something about Novatel that we can't shake.",BGR,"Apr 18, 2011"
59,HTC Sensation 4G unveiled with new version of Sense,"Ever since our review of the HTC EVO 4G last year, we have consistently argued that the WVGA resolution just isn't good enough for hefty ...",Ars Technica,"Apr 13, 2011"
59,Review: Sidekick 4G Is a Teenage Dream,"The $99 Sidekick 4G (after $50 rebate and with qualifying plan contract) isn't just a throwback to the old phones, however. The device is built on ...",GigaOm,"Apr 18, 2011"
59,Sprint and Clearwire Kiss and Make Up. But Where's WiMAX?,Sprint (s s) will pay Clearwire $1 billion over the next two years in a deal that effectively ends the wholesale 4G agreement dispute between the ...,GigaOm,"Apr 19, 2011"
59,T-Mobile confirms Sidekick 4G release date,"T-Mobile USA has confirmed that the Sidekick 4G will arrive on its network come April 20. The news comes as little surprise, however, since ...",Android Community,"Apr 7, 2011"
59,T-Mobile G-Slate with Google (by LG),"The G-Slate is the first 4G-ready tablet, and it features a 3D-capable ... and is still awaiting a 4G upgrade, has some serious competition. It's one ...",PC Magazine,"Apr 19, 2011"
59,Nikon AF-S Nikkor 24-120mm f/4G ED VR Review,"The Nikon AF-S Nikkor 24-120mm f/4G ED VR is Nikon's third 24-120mm lens, and the second one with Vibration Reduction. Its immediate ...",PhotographyBLOG (blog),"Apr 12, 2011"
59,Lack of broadband has crippling effect,... to broadband programs in 2009-2010 as well as the high speed wireless initiative that promises to bring 4G services to most of the country.,University of Texas at Austin News,"Apr 8, 2011"
59,Sprint Launches New Ad Campaign to Celebrate How Unlimited ...,"In other Sprint-related news, they've updated their 4G website to help make your purchase decision easier if you're looking to get a 4G phone.",Phandroid.com,"Apr 11, 2011"
59,Internal Document Reveals Android 2.3 Update for Epic 4G,Looks as if our friends at Android Central got a nice little tip of a possible Android 2.3 update hitting the Epic 4G. Don't expect any hint of a ...,Phandroid.com,"Apr 13, 2011"
60,Face off: Novatel 4G LTE MiFi vs. Samsung 4G LTE Mobile Hotspot,"The Verizon 4G LTE network is the fastest mobile network in the U. S., and a mobile hotspot is just the ticket to connect up to 5 devices to the ...",ZDNet (blog),"Apr 21, 2011"
60,Verizon's 4G Network Is Working Again!,"The network was down for almost two days, causing phones and other devices that rely on the network to revert to a 1x connection. (Which is ...",The Business Insider,"Apr 28, 2011"
60,Review: Samsung Sidekick 4G,"Samsung hopes so: The latest iteration of the old classic, the Sidekick 4G for T-Mobile, stays true to its heritage while bumping up its specs and ...",Wired (blog),"Apr 29, 2011"
60,"Verizon doc suggests BlackBerry PlayBook, HTC Trophy and Xperia ...","Verizon doc suggests BlackBerry PlayBook, HTC Trophy and Xperia Play 'coming soon', prices LTE tablet data and intros 4G netbooks.",Engadget,"May 1, 2011"
60,Verizon to launch $300 LTE Samsung Droid Charge on April 28,"It's not clear if it uses Cortex A8 or A9 architecture, but Verizon did make the claim that it ""maximizes high-speed 4G LTE connectivity for faster ...",Ars Technica,"Apr 21, 2011"
60,TmoNews Reviews The Sidekick 4G,"When I received the Sidekick 4G in the mail from T-Mobile, I wondered what T-Mobile hoped to accomplish with the Sidekick line. Several years ...",TmoNews,"Apr 23, 2011"
60,AT&T: T-Mobile sucks (and we'd like to buy it for $39 billion),"T-Mobile USA has admitted that it suffered from its late transition to a 3G network, and unlike Sprint, which first promoted a 4G network, ...",Ars Technica,"Apr 21, 2011"
60,Review of the HTC Droid Incredible 2 (Verizon),"Compared side-by-side with the Samsung Galaxy S 4G's highly-regarded AMOLED display, the Droid Incredible 2 was slightly brighter at ...",Techlicious (blog),"Apr 28, 2011"
60,Carriers Crack Down on Wireless-Tethering App for Android,"Wired.com attempted to install the application on a number of devices, and was able to do so only on a Sprint-carried Evo 4G and Galaxy Tab, ...",Wired (blog),"May 2, 2011"
60,"[Updated] Motorola ATRIX 4G Gets Two Updates, Includes HSUPA ...","It looks like one update wasn't enough for AT&T today - there are now two OTA updates available for the Motorola Atrix 4G, the second of which ...",Android Police,"Apr 29, 2011"
61,LG's Next 4G Android Phone Ditches Google For Bing,"The Revolution is the first 4G LTE device to ship with Bing integration instead of Google. The phone runs Android 2.2 Froyo, disappointingly, ...",The Business Insider,"May 17, 2011"
61,Comcast launches Xfinity 3G / 4G MiFi for $25,"It's the same Novatel 3G/4G MiFi from Sprint that's been putting internet access in our pockets for a month, only this one sports an Xfinity badge ...",Engadget,"May 6, 2011"
61,Samsung Infuse 4G hands-on (updated),"We've seen it powered down and had it dangled in front of us and now, four months after its launch, we've finally had a chance to play with a ...",Engadget,"May 5, 2011"
61,[Review] The T-Mobile Sidekick 4G Picks Up Where Danger ...,"The T-Mobile Sidekick 4G isn't an amazing piece of hardware, but it definitely gets the job done. Here are the specs you can look forward to:.",Android Police,"May 10, 2011"
61,"Xfinity Internet 2go $25, 4G/3G Mobile Hotspot","Comcast has unveiled its new 4G/3G Mobile Hotspot the Xfinity Internet 2go, or also known as the MiFi 4082 by Novatel Wireless Inc. The new ...",Geeky gadgets,"May 8, 2011"
61,"The 5 Best Android Smartphones [May, 2011]","4G: No, doesn't support quadband HSPA+ as we originally thought .... The HTC ThunderBolt is Verizon's first 4G LTE smartphone and as of ...",Gotta Be Mobile,"May 6, 2011"
61,Skip The Kindle: Here Are The 6 Best Smartphones For Reading E ...,"Ellis Hamburger Reading on a Kindle is a wonderful experience because it's thin, has great battery life, and there's no light coming out of the ...",The Business Insider,"May 11, 2011"
61,HP Veer 4G Initial Impressions,... screen either at maximum brightness or 1/2) I had about 80% of my battery remaining. Stay tuned for our upcoming review of the HP Veer 4G ...,Palm Infocenter,"May 6, 2011"
61,HTC Flyer review,"The HD2 introduced us to the 4.3-inch form factor, the EVO 4G ushered in the era of 720p video recording, and the Legend wrapped itself ...",Engadget,"May 16, 2011"
61,"Sprint Parodies T-Mobile Ad Campaign, Promptly Pulls Ad After ...","If by some odd chance you didn't already know that Sprint wasn't exactly a fan of the proposed AT&T/T-Mobile merger, perhaps this ad will ...",TmoNews (blog),"May 11, 2011"
62,"Slowly But Surely, Next-Gen 4G Networks Expand","Loosely defined, 4G stands for the fourth generation of cellular wireless .... Competing 4G network Verizon has a head start on nationwide LTE ...",Wired (blog),"May 25, 2011"
62,"Verizon adds 4G LTE to nine more cities, expands coverage in ...","Verizon Wireless customers will be able to jet on to the LTE network in nine new cities, taking advantage of lightening-fast speeds on their HTC ...",Engadget,"May 19, 2011"
62,"China Mobile to get 4G TD-LTE iPhone, eventually","Thursday, China Mobile unveiled plans to release a 4G iPhone on its fourth generation TD-LTE network. The chairman of China Mobile stated ...",Macgasm,"May 21, 2011"
62,"AT&T Rep: iPhone 4S Will Come Out In October, But With No 4G","The next iPhone is widely rumored to debut in September, but according to an AT&T rep, it's going to slip even later, and won't be seen until ...",Cult of Mac,"May 23, 2011"
62,HP TouchPad available at OfficeMax on July 17th?,"If the above document is to be believed, HP's new 9.7-inch tablet will be available at the retailer on July 17th in both 3G and 4G versions ...",Engadget,"May 30, 2011"
62,"Breaking Down Your Data Usage, What Kind Of A User Are You?",On the other hand throttling speeds are super slow when compared to 4G speeds and can cause customer frustration until their billing cycle ...,TmoNews,"May 19, 2011"
62,T-Mobile Puts the Asterisk in Unlimited* Data Plans,"Customers can go over their 4G broadband limit, but the carrier will then deliver data at slower speeds for the remainder of the month.",GigaOm,"May 23, 2011"
62,What's the Deal With the LightSquared / GPS Clash?,LightSquared intends to broadcast a terrestrial signal in the L-Band frequencies (1525Mhz-1559Mhz) for its 4G network. GPS and other GNSS ...,DirectionsMag.com,"May 23, 2011"
62,Mavenir Raises $40M and Acquires Airwide Solutions,"The new funds will help Mavenir expand its footprint especially, now that operators are deploying faster 4G networks that can truly deliver on ...",GigaOm,"May 30, 2011"
62,How the New 'Google Wallet' Mobile Payment System Works,The system is currently available on just a single phone—the Nexus S 4G from Sprint—and works with MasterCard's “PayPass” tap-to-pay ...,TIME,"May 26, 2011"
63,The HTC Sensation 4G Is The Best Android Phone We've Ever Used ...,"I don't know much about T-Mobile 4G service in New York, but the notification bar has a 4G logo in it and the Sensation isn't much faster than ...",Business Insider,"Jun 10, 2011"
63,Sprint And Motorola Strengthen Ties With Photon 4G Phone,"Now the two companies are taking their relationship to the next level by introducing a top-of-the-line, 4G Android smartphone called Photon.",Forbes (blog),"Jun 9, 2011"
63,Verizon 4G Android Faceoff: HTC ThunderBolt Vs. Samsung Droid ...,"When I last looked at Android phones in January, Verizon didn't have a 4G phone. That's since changed. Indeed, Verizon has three now.",Search Engine Land,"Jun 11, 2011"
63,Razer's 4G Dual Sensor Technology Makes for a Ridiculously ...,"What's better, a laser mouse or a standard optical mouse? That's a question answered by Razer's new 4G Dual Sensor Technology, combining ...",Kotaku,"Jun 8, 2011"
63,"[Now With Direct Download Link, Known Bugs] EVO 4G ...","As promised, the Android 2.3 OTA update for the HTC EVO 4G is available this morning if you go into your EVO's Settings -> About Phone ...",Android Police,"Jun 3, 2011"
63,Cablevision increases free Optimum Wi-Fi to 15Mbps across NY/NJ ...,"Over 500,000 people use Optimum's free Wi-Fi service, and this move makes Optimum's Wi-Fi faster than any 3G or 4G network, barring ...",BGR,"Jun 14, 2011"
63,"Verizon's 4G LTE Tab 10.1 Pre-Orders Coming June 8th, Too",I was wondering why information about the 4G version of the Samsung Galaxy Tab 10.1 was missing from Samsung's latest press release ...,Phandroid.com,"Jun 2, 2011"
63,HTC Sensation 4G review,The HTC Sensation 4G for T-Mobile is arguably one of the carrier's best smartphones ever. It's packed to the brim with features and impressive ...,BGR,"Jun 14, 2011"
63,T-Mobile Sidekick 4G Review,"On the other hand, T-Mobile's Sidekick 4G is a new beast altogether. It might sport a similar form-factor to the original Sidekicks, but under the hood you have got ...",Chip Chick,"Jun 5, 2011"
63,HP Veer 4G Review - Getting Us Excited for Pre 3,"The HP Veer 4G (henceforth just Veer) is the Palm Pixi's obvious spiritual successor. It's refreshed with a faster SoC, better camera (but without ...",AnandTech,"Jun 7, 2011"
64,4 ways 4G will impact the way you communicate,"4G. You've all heard, read or been told about it by enthusiastic tech-friends assuring you how great it's going to be when you'll have access to ...",VentureBeat,"Jun 27, 2011"
64,Lawmaker introduces bill to verify '4G' marketing claims,"Additionally, carriers would have to provide information on the underlying technology they are using to provide 4G service and network ...",FierceWireless,"Jun 22, 2011"
64,Mobile hotspot showdown: 3G and 4G options compared,"About the size and weight of a wallet, these devices tap into your cellular provider's 3G or 4G wireless data service, delivering Internet data at ...",InfoWorld,"Jun 22, 2011"
64,First 4G Android Tablet With Netflix Launches on Outdated OS,"The carrier launched its first Android tablet on Friday compatible with the new 4G ""Wi-Max"" network. The device is also the first Android tablet ...",Wired News,"Jun 24, 2011"
64,Review of the HTC Sensation 4G (T-Mobile),The HTC Sensation 4G is the new flagship of T-Mobile's fleet of top-notch Android phones. I found a lot to like about the Sensation during my ...,Techlicious (blog),"Jun 17, 2011"
64,Verizon's 4G LTE network takes the speed test crown in nationwide ...,The folks over at PCMag recently took to the road to test eight different 3G and 4G mobile networks in 21 U.S. cities to determine which carrier ...,PhoneDog,"Jun 27, 2011"
64,LG Revolution review,"As if this wasn't enough choice to tempt your tastebuds already, the LG Revolution -- the entertaining climax to the classic 4G trilogy -- was born ...",Engadget,"Jun 17, 2011"
64,HTC EVO 3D vs Motorola Photon 4G: Which Should You Buy?,The Photon 4G is going to sport a dual-core NVIDIA Tegra 2 ... wildly popular HTC EVO 4G smartphone that was released back in June of 2010 ...,Gotta Be Mobile,"Jun 16, 2011"
64,HP Veer 4G Review,The HSPA+ is truly a nice boost (even though I still consider something like HSPA+ more along the lines of 3.5G instead of true 4G) and a ...,Palm Infocenter,"Jun 17, 2011"
64,TAG Heuer outs $6700 Link Phone for those who like alligator skin ...,"We're talking a qHD display, dual-core processor, 8 megapixel camera with 1080p recording, NFC, 1GB of RAM, 16GB of storage, and a 4G ...",Engadget,"Jun 28, 2011"
66,"Verizon: No, Our 4G LTE Phones Won't Work With AT&T's LTE ...","In a statement to PCMag, a Verizon spokeswomen confirmed that their 4G/LTE phones will not work on AT&T's 4G/LTE network, as “the phones ...",TechCrunch,"Jul 15, 2011"
66,Clearwire announces $99 Clear Spot 4G Apollo hotspot,"We just spotted it at the FCC earlier this month, and Clear customers will now soon be able to get their hands on the company's new Clear Spot ...",Engadget,"Jul 25, 2011"
66,Verizon Wireless unveils $600 4G LTE-enabled HP Pavilion laptop,The new Pavilion laptop is Verizon's first model to feature an embedded 4G LTE modem for high-speed 4G connectivity out of the box.,BGR,"Jul 26, 2011"
66,Verizon's Innovation Center opens its doors to LTE product ...,"Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Jul 14, 2011"
66,"Dell Latitude E6420 adds Verizon LTE option, high price to match ...","Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Jul 14, 2011"
66,Samsung's LTE-equipped Galaxy Tab 10.1 comes to Verizon on ...,"Verizon owns Engadget's parent company, Verizon Media. Rest assured, Verizon has no control over our coverage. Engadget remains ...",Engadget,"Jul 26, 2011"
66,HTC Kingdom to be Rebranded as the Hero 4G for Sprint,"Also, were numerous photo's posted to photo sharing sites outing the Hero 4G title. Thanks to a tipster, I've actually known the HTC Kingdom ...",Phandroid.com,"Jul 18, 2011"
66,Motorola XT860 4G gets official on Bell,"Having been rumored for a while, Bell today has finally made the news official. They will indeed be bringing the Motorola XT860 4G to Canada.",Android Central,"Jul 14, 2011"
66,"The Complete Guide to Getting Online Anywhere, Any Time","Though traditionally cellular data connections have been slow and unreliable, 3G and now 4G technologies are rapidly improving and ...",Gizmodo,"Jul 22, 2011"
66,Hands-on Review of the Motorola Droid X2 (Verizon),"If there's one big area of disappointment with the Droid X2, it's here. Verizon's 4G LTE network is so darn good, it's just a crying shame the Droid ...",Techlicious (blog),"Jul 15, 2011"
67,Bringing a 4G Wireless Network into Your Office,"CradlePoint's 4G/3G routers cleverly allow several users to share a single cell Web data account. We've been testing CradlePoint's MBR95, ...",Entrepreneur,"Aug 3, 2011"
67,Verizon 4G Device Has 3G Problem,"NEW YORK (MainStreet) -- Here's yet another business wrinkle with fancy, schmancy 4G networking hardware: the hardware itself.",TheStreet.com,"Aug 4, 2011"
67,"AT&T to offer 4G BlackBerry Torch 9810 in August, Bold 9900 and ...",AT&T announced early Wednesday morning that it will offer three new BlackBerry smartphones this year. It will first launch the 4G HSPA+ ...,BGR,"Aug 3, 2011"
67,Can't get 3G or 4G coverage in South Jersey beach towns? Your ...,"""It's a little weaker signal,"" the Verizon user said of the service he was getting on his 4G HTC Thunderbolt, comparing it with the service he gets ...",Press of Atlantic City,"Aug 7, 2011"
67,TechBytes: Samsung Galaxy Tab 10.1 on Verizon 4G LTE,"In today's TechBytes, Samsung has just released its new Galaxy 10.1 tablet for Verizon's 4G network. And while USA Today's Ed Baig found the ...",ABC News,"Aug 5, 2011"
67,Samsung Conquer 4G Hitting Sprint on August 21st for $99,"Two days ago, we learned that Sprint was beginning to train its employees for the launch of the Samsung Conquer 4G, a mid-range phone that ...",Gotta Be Mobile,"Aug 5, 2011"
67,"Document: FBI Surveillance Geeks Fear, Love New Gadgets",Can't wait for 4G to become the ubiquitous standard for mobile communication? On the edge of your seat for the unveiling of Microsoft's secret ...,Wired News (blog),"Jul 28, 2011"
67,WiMAX is Dead,"Having a single, global technology for 4G (or, at least, the marketing version of 4G) is going to be great for us all, with much-improved capacity ...",Network World,"Aug 9, 2011"
67,Verizon 4G LTE Samsung Galaxy Tab 10.1 Review: First Impressions,"Yesterday the Samsung's Galaxy Tab went on sale at Verizon Wireless, the first 4G LTE tablet in the U.S. Previously only available with Wi-Fi, ...",Gotta Be Mobile,"Jul 29, 2011"
67,T-Mobile myTouch 4G Slide review,"The myTouch 4G Slide is certainly a worthy contender in the race for best cameraphone, but Nokia's N8 still rules for now. How would you rate ...",Engadget,"Aug 2, 2011"
68,What you really need to know about 4G LTE,"As the hype around 4G cellular networks begins to really heat up -- AT&T, Sprint, T-Mobile, Verizon Wireless, and even cheapo carrier Metro ...",InfoWorld (blog),"Aug 23, 2011"
68,"RIM: Forget Sprint, We'll Try A 4G PlayBook On Verizon Instead","In a statement sent to us, RIM said it is working on a LTE version of the PlayBook, the 4G technology used by Verizon. AT&T will adopt LTE in a ...",Business Insider,"Aug 12, 2011"
68,"Leaked AT&T document shows the carrier's 4G LTE plans, $3.8 ...","AT&T is desperately trying to win regulatory approval for its proposed $39 billion merger with T-Mobile, but so far, things aren't going well for ...",Digitaltrends.com,"Aug 16, 2011"
68,A quirky beast: hands-on with the Motorola Photon 4G,The Photon 4G has a 4.3-inch qHD (540x960) screen backed by a 1GHz dual-core processor and 1GB of RAM. The rubberized back and ...,Ars Technica,"Aug 23, 2011"
68,The First 4G BlackBerry Will Set You Back $300 On T-Mobile,"But the 4G speeds come at a price. The 9900 will set you back $300 with a two-year contract, making it the most expensive Bold ever. The Bold ...",Business Insider,"Aug 17, 2011"
68,Motorola Photon 4G review,The Photon 4G comes very close to dethroning Samsung's mighty Galaxy S II as king of the Android hill. How would you rate the Photon 4G?,Engadget,"Aug 15, 2011"
68,Google's $12.5 Billion Deal: What Did Motorola Want And When?,Motorola also lacked a strong lineup of 4G/LTE phones at a time when the mobile industry seemed fixated on this faster wireless technology.,Forbes,"Aug 15, 2011"
